Protein,Regressor,Case,Normalization,Train/Test,MAPE,NRMSE,Pearson,R2,RMSE,Spearman,Pearson Improvement,Spearman Improvement
ERBB2,LinearRegression,Top100InteractionPartners_Mutations,ZScore,Test,419.109498,0.12734629,0.745153578,0.518190632,0.681431952,0.550591828,-0.01666194,-0.086595811
ERBB2,LinearRegression,selfmRNA,MinMax,Train,280.5643961,0.11076716,0.764542891,0.584596387,0.643273204,0.632504324,0,0
ERBB2,LinearRegression,selfmRNA,MinMax,Test,315.0113413,0.121533784,0.761815518,0.561737594,0.648967995,0.637187639,0,0
ERBB2,LinearRegression,selfmRNA,TMM,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,LinearRegression,selfmRNA,TMM,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,LinearRegression,selfmRNA,UN,Train,280.5643961,0.11076716,0.764542891,0.584596387,0.643273204,0.632504324,0,0
ERBB2,LinearRegression,selfmRNA,UN,Test,315.0113413,0.121533784,0.761815518,0.561737594,0.648967995,0.637187639,0,0
ERBB2,LinearRegression,selfmRNA,ZScore,Train,280.5643961,0.11076716,0.764542891,0.584596387,0.643273204,0.632504324,0,0
ERBB2,LinearRegression,selfmRNA,ZScore,Test,315.0113413,0.121533784,0.761815518,0.561737594,0.648967995,0.637187639,0,0
ERBB2,LinearRegression,selfmRNA_CNA_Mutations,MinMax,Train,265.2188948,0.097311546,0.824093609,0.679221526,0.565186604,0.615778108,0.059550718,-0.016726215
ERBB2,LinearRegression,selfmRNA_CNA_Mutations,MinMax,Test,287.3724176,0.106639945,0.81924893,0.65914032,0.570547433,0.609375336,0.057433412,-0.027812302
ERBB2,LinearRegression,selfmRNA_CNA_Mutations,TMM,Train,1119.431985,0.151043621,0.476949673,0.22763646,0.877296009,0.445872919,,
ERBB2,LinearRegression,selfmRNA_CNA_Mutations,TMM,Test,1124.275321,0.164730171,0.468541078,0.195606926,0.882338797,0.437476147,,
ERBB2,LinearRegression,selfmRNA_CNA_Mutations,UN,Train,265.2188947,0.097311546,0.824093609,0.679221526,0.565186604,0.615778108,0.059550718,-0.016726215
ERBB2,LinearRegression,selfmRNA_CNA_Mutations,UN,Test,287.3724176,0.106639945,0.81924893,0.65914032,0.570547433,0.609375336,0.057433412,-0.027812302
ERBB2,LinearRegression,selfmRNA_CNA_Mutations,ZScore,Train,265.2188948,0.097311546,0.824093609,0.679221526,0.565186604,0.615778108,0.059550718,-0.016726215
ERBB2,LinearRegression,selfmRNA_CNA_Mutations,ZScore,Test,287.3724176,0.106639945,0.81924893,0.65914032,0.570547433,0.609375336,0.057433412,-0.027812302
ERBB2,LinearRegression,selfmRNA_Mutations,MinMax,Train,280.0137125,0.110738493,0.764684682,0.584812861,0.643106659,0.628128187,0.00014179,-0.004376137
ERBB2,LinearRegression,selfmRNA_Mutations,MinMax,Test,314.2295431,0.121782513,0.760462854,0.559903232,0.650301596,0.621678868,-0.001352664,-0.01550877
ERBB2,LinearRegression,selfmRNA_Mutations,TMM,Train,554.5597812,0.171857178,0.016374603,0.000332708,0.998258335,0.012242987,,
ERBB2,LinearRegression,selfmRNA_Mutations,TMM,Test,581.1858381,0.186629619,-0.07307329,-0.030500318,1.001898937,-0.088299938,,
ERBB2,LinearRegression,selfmRNA_Mutations,UN,Train,280.0137125,0.110738493,0.764684682,0.584812861,0.643106659,0.628128187,0.00014179,-0.004376137
ERBB2,LinearRegression,selfmRNA_Mutations,UN,Test,314.2295431,0.121782513,0.760462854,0.559903232,0.650301596,0.621678868,-0.001352664,-0.01550877
ERBB2,LinearRegression,selfmRNA_Mutations,ZScore,Train,280.0137125,0.110738493,0.764684682,0.584812861,0.643106659,0.628128187,0.00014179,-0.004376137
ERBB2,LinearRegression,selfmRNA_Mutations,ZScore,Test,314.2295431,0.121782513,0.760462854,0.559903232,0.650301596,0.621678868,-0.001352664,-0.01550877
ERBB2,LinearRegression,selfmRNA_Polynomial,MinMax,Train,565.3448136,0.095052569,0.832999378,0.693937337,0.552205134,0.632467112,0.068456487,-3.72E-05
ERBB2,LinearRegression,selfmRNA_Polynomial,MinMax,Test,614.4997709,0.105974337,0.82599851,0.665609439,0.567838601,0.630428298,0.064182992,-0.006759341
ERBB2,LinearRegression,selfmRNA_Polynomial,TMM,Train,5.8276E+14,53837046654,,-2.53E+23,3.16007E+11,,,
ERBB2,LinearRegression,selfmRNA_Polynomial,TMM,Test,4.37297E+14,65923584178,,-3.42E+23,3.15698E+11,,,
ERBB2,LinearRegression,selfmRNA_Polynomial,UN,Train,564.8445232,0.095190112,0.832472943,0.693060786,0.553006911,0.632504324,0.067930052,0
ERBB2,LinearRegression,selfmRNA_Polynomial,UN,Test,611.2476484,0.105018035,0.829829661,0.672145507,0.56268265,0.637187639,0.068014143,0
ERBB2,LinearRegression,selfmRNA_Polynomial,ZScore,Train,410.0247625,0.097165185,0.824668262,0.680147686,0.564455718,0.631929021,0.06012537,-0.000575303
ERBB2,LinearRegression,selfmRNA_Polynomial,ZScore,Test,451.8999536,0.108073295,0.816876596,0.651853745,0.57912275,0.636653731,0.055061078,-0.000533907
ERBB2,Mean,AllInteractionPartners_Mutations,MinMax,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,AllInteractionPartners_Mutations,MinMax,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,AllInteractionPartners_Mutations,TMM,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,AllInteractionPartners_Mutations,TMM,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,AllInteractionPartners_Mutations,UN,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,AllInteractionPartners_Mutations,UN,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,AllInteractionPartners_Mutations,ZScore,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,AllInteractionPartners_Mutations,ZScore,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,AllmRNA_Mutations,MinMax,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,AllmRNA_Mutations,MinMax,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,AllmRNA_Mutations,TMM,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,AllmRNA_Mutations,TMM,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,AllmRNA_Mutations,UN,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,AllmRNA_Mutations,UN,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,AllmRNA_Mutations,ZScore,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,AllmRNA_Mutations,ZScore,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,NMostVariableGenes_Mutations,MinMax,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,NMostVariableGenes_Mutations,MinMax,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,NMostVariableGenes_Mutations,TMM,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,NMostVariableGenes_Mutations,TMM,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,NMostVariableGenes_Mutations,UN,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,NMostVariableGenes_Mutations,UN,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,NMostVariableGenes_Mutations,ZScore,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,NMostVariableGenes_Mutations,ZScore,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,NRandomGenes_Mutations,MinMax,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,NRandomGenes_Mutations,MinMax,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,NRandomGenes_Mutations,TMM,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,NRandomGenes_Mutations,TMM,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,NRandomGenes_Mutations,UN,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,NRandomGenes_Mutations,UN,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,NRandomGenes_Mutations,ZScore,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,NRandomGenes_Mutations,ZScore,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,ThousandMostVariableGenes_Mutations,MinMax,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,ThousandMostVariableGenes_Mutations,MinMax,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,ThousandMostVariableGenes_Mutations,TMM,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,ThousandMostVariableGenes_Mutations,TMM,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,ThousandMostVariableGenes_Mutations,UN,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,ThousandMostVariableGenes_Mutations,UN,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,ThousandMostVariableGenes_Mutations,ZScore,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,ThousandMostVariableGenes_Mutations,ZScore,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,Top100InteractionPartners_Mutations,MinMax,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,Top100InteractionPartners_Mutations,MinMax,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,Top100InteractionPartners_Mutations,TMM,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,Top100InteractionPartners_Mutations,TMM,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,Top100InteractionPartners_Mutations,UN,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,Top100InteractionPartners_Mutations,UN,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,Top100InteractionPartners_Mutations,ZScore,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,Top100InteractionPartners_Mutations,ZScore,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA,MinMax,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA,MinMax,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA,TMM,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA,TMM,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA,UN,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA,UN,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA,ZScore,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA,ZScore,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA_CNA_Mutations,MinMax,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA_CNA_Mutations,MinMax,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA_CNA_Mutations,TMM,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA_CNA_Mutations,TMM,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA_CNA_Mutations,UN,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA_CNA_Mutations,UN,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA_CNA_Mutations,ZScore,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA_CNA_Mutations,ZScore,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA_Mutations,MinMax,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA_Mutations,MinMax,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA_Mutations,TMM,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA_Mutations,TMM,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA_Mutations,UN,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA_Mutations,UN,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA_Mutations,ZScore,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA_Mutations,ZScore,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA_Polynomial,MinMax,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA_Polynomial,MinMax,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA_Polynomial,TMM,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA_Polynomial,TMM,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA_Polynomial,UN,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA_Polynomial,UN,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,Mean,selfmRNA_Polynomial,ZScore,Train,553.9128194,0.171885801,,0,0.998425226,,,
ERBB2,Mean,selfmRNA_Polynomial,ZScore,Test,581.2762635,0.186346042,,-0.027267242,1.000386594,,,
ERBB2,RandomForests,AllInteractionPartners_Mutations,MinMax,Train,453.0010555,0.089834183,0.855980416,0.726715848,0.521824548,0.692979756,0.091437525,0.060475433
ERBB2,RandomForests,AllInteractionPartners_Mutations,MinMax,Test,509.4671713,0.110935589,0.806550394,0.633752397,0.595597538,0.642993755,0.044734876,0.005806116
ERBB2,RandomForests,AllInteractionPartners_Mutations,TMM,Train,623.5898415,0.150156935,0.575578233,0.236365315,0.872317688,0.473563881,,
ERBB2,RandomForests,AllInteractionPartners_Mutations,TMM,Test,636.0165184,0.172427842,0.417325337,0.119964197,0.92501409,0.373062122,,
ERBB2,RandomForests,AllInteractionPartners_Mutations,UN,Train,453.0010555,0.089834183,0.855980416,0.726715848,0.521824548,0.692979756,0.091437525,0.060475433
ERBB2,RandomForests,AllInteractionPartners_Mutations,UN,Test,509.4671713,0.110935589,0.806550394,0.633752397,0.595597538,0.642993755,0.044734876,0.005806116
ERBB2,RandomForests,AllInteractionPartners_Mutations,ZScore,Train,453.0010555,0.089834183,0.855980416,0.726715848,0.521824548,0.692979756,0.091437525,0.060475433
ERBB2,RandomForests,AllInteractionPartners_Mutations,ZScore,Test,509.4671713,0.110935589,0.806550394,0.633752397,0.595597538,0.642993755,0.044734876,0.005806116
ERBB2,RandomForests,AllmRNA_Mutations,MinMax,Train,386.2718464,0.087597793,0.865105606,0.740149984,0.508824758,0.728621073,0.100562715,0.09611675
ERBB2,RandomForests,AllmRNA_Mutations,MinMax,Test,452.9668254,0.109762352,0.812464965,0.641445621,0.589452917,0.644441668,0.050649448,0.007254029
ERBB2,RandomForests,AllmRNA_Mutations,TMM,Train,367.1691012,0.123557025,0.719038837,0.482381086,0.717757333,0.580013688,,
ERBB2,RandomForests,AllmRNA_Mutations,TMM,Test,428.6073697,0.150049632,0.607571812,0.325796255,0.803106935,0.514841347,,
ERBB2,RandomForests,AllmRNA_Mutations,UN,Train,386.2843488,0.087598705,0.865102082,0.740144697,0.508830112,0.728616486,0.100559191,0.096112162
ERBB2,RandomForests,AllmRNA_Mutations,UN,Test,452.9645146,0.109762217,0.812464529,0.641446547,0.589452188,0.644393868,0.050649011,0.007206229
ERBB2,RandomForests,AllmRNA_Mutations,ZScore,Train,386.3025688,0.087601997,0.865044492,0.740125432,0.508847531,0.728612433,0.100501601,0.096108109
ERBB2,RandomForests,AllmRNA_Mutations,ZScore,Test,452.8721967,0.109670565,0.812838622,0.641999092,0.588945109,0.644470611,0.051023104,0.007282973
ERBB2,RandomForests,NMostVariableGenes_Mutations,MinMax,Train,431.5671405,0.091088355,0.851005412,0.719052414,0.529123897,0.687918003,0.086462521,0.05541368
ERBB2,RandomForests,NMostVariableGenes_Mutations,MinMax,Test,474.8111242,0.110302187,0.810706387,0.637134709,0.591686596,0.644239611,0.048890869,0.007051972
ERBB2,RandomForests,NMostVariableGenes_Mutations,TMM,Train,632.3087301,0.145483824,0.603638127,0.283383186,0.845023581,0.55358311,,
ERBB2,RandomForests,NMostVariableGenes_Mutations,TMM,Test,686.9217703,0.167658905,0.458804538,0.166914628,0.899743794,0.446441839,,
ERBB2,RandomForests,NMostVariableGenes_Mutations,UN,Train,412.6046701,0.090037891,0.855333289,0.725476506,0.523028135,0.698212246,0.090790398,0.065707923
ERBB2,RandomForests,NMostVariableGenes_Mutations,UN,Test,450.2998556,0.111096652,0.806308608,0.632974112,0.596349476,0.648300535,0.04449309,0.011112897
ERBB2,RandomForests,NMostVariableGenes_Mutations,ZScore,Train,451.7475502,0.092885526,0.84326072,0.707809182,0.539580781,0.647404911,0.078717829,0.014900587
ERBB2,RandomForests,NMostVariableGenes_Mutations,ZScore,Test,492.304779,0.110355036,0.810222319,0.636810666,0.591548969,0.637864478,0.048406801,0.00067684
ERBB2,RandomForests,NRandomGenes_Mutations,MinMax,Train,433.46273,0.091878838,0.847749948,0.714077749,0.533735358,0.67279205,0.083207057,0.040287726
ERBB2,RandomForests,NRandomGenes_Mutations,MinMax,Test,478.7867852,0.111808567,0.80532998,0.627143373,0.599723691,0.654963675,0.043514462,0.017776036
ERBB2,RandomForests,NRandomGenes_Mutations,TMM,Train,632.8023321,0.152827533,0.58136021,0.209236746,0.887818033,0.529918709,,
ERBB2,RandomForests,NRandomGenes_Mutations,TMM,Test,731.1783045,0.174083206,0.392097771,0.102726844,0.935651201,0.418852945,,
ERBB2,RandomForests,NRandomGenes_Mutations,UN,Train,426.4897025,0.091379551,0.849784534,0.717181954,0.53080741,0.686203151,0.085241643,0.053698827
ERBB2,RandomForests,NRandomGenes_Mutations,UN,Test,457.7174833,0.111314976,0.807615097,0.630910571,0.596847682,0.658736158,0.045799579,0.02154852
ERBB2,RandomForests,NRandomGenes_Mutations,ZScore,Train,433.5807639,0.090599734,0.852702436,0.721987398,0.526285641,0.692377457,0.088159545,0.059873133
ERBB2,RandomForests,NRandomGenes_Mutations,ZScore,Test,480.8916382,0.111124585,0.806786061,0.632964376,0.596208421,0.64572914,0.044970543,0.008541501
ERBB2,RandomForests,ThousandMostVariableGenes_Mutations,MinMax,Train,430.1579375,0.090922484,0.851814172,0.720083279,0.528160861,0.691102794,0.087271281,0.05859847
ERBB2,RandomForests,ThousandMostVariableGenes_Mutations,MinMax,Test,473.2319841,0.110556582,0.809922597,0.635468913,0.593082181,0.643068975,0.048107079,0.005881336
ERBB2,RandomForests,ThousandMostVariableGenes_Mutations,TMM,Train,635.5846726,0.143832431,0.637855427,0.299524254,0.835457973,0.580348548,,
ERBB2,RandomForests,ThousandMostVariableGenes_Mutations,TMM,Test,680.200477,0.166305116,0.484384692,0.180486337,0.893122578,0.459964308,,
ERBB2,RandomForests,ThousandMostVariableGenes_Mutations,UN,Train,408.9490039,0.089722188,0.856498389,0.727418313,0.521167043,0.697513785,0.091955498,0.065009462
ERBB2,RandomForests,ThousandMostVariableGenes_Mutations,UN,Test,473.6715286,0.110742898,0.806934539,0.634245424,0.594774297,0.641989171,0.045119021,0.004801532
ERBB2,RandomForests,ThousandMostVariableGenes_Mutations,ZScore,Train,449.9993217,0.092589378,0.844427678,0.709675896,0.537870009,0.649054806,0.079884787,0.016550482
ERBB2,RandomForests,ThousandMostVariableGenes_Mutations,ZScore,Test,489.4086485,0.110277568,0.810611648,0.637074128,0.591154882,0.638839659,0.048796131,0.00165202
ERBB2,RandomForests,Top100InteractionPartners_Mutations,MinMax,Train,451.1356442,0.092592553,0.844610335,0.709577784,0.537902,0.659050965,0.080067444,0.026546641
ERBB2,RandomForests,Top100InteractionPartners_Mutations,MinMax,Test,495.0229689,0.109424288,0.813787746,0.642540595,0.586566207,0.642993025,0.051972228,0.005805386
ERBB2,RandomForests,Top100InteractionPartners_Mutations,TMM,Train,668.8445901,0.161502934,0.347446177,0.11696532,0.938169137,0.400250985,,
ERBB2,RandomForests,Top100InteractionPartners_Mutations,TMM,Test,711.005665,0.178359128,0.28102633,0.058519128,0.957108955,0.316506964,,
ERBB2,RandomForests,Top100InteractionPartners_Mutations,UN,Train,451.1356442,0.092592553,0.844610335,0.709577784,0.537902,0.659050965,0.080067444,0.026546641
ERBB2,RandomForests,Top100InteractionPartners_Mutations,UN,Test,495.0229689,0.109424288,0.813787746,0.642540595,0.586566207,0.642993025,0.051972228,0.005805386
ERBB2,RandomForests,Top100InteractionPartners_Mutations,ZScore,Train,451.1356442,0.092592553,0.844610335,0.709577784,0.537902,0.659050965,0.080067444,0.026546641
ERBB2,RandomForests,Top100InteractionPartners_Mutations,ZScore,Test,495.0229689,0.109424288,0.813787746,0.642540595,0.586566207,0.642993025,0.051972228,0.005805386
ERBB2,RandomForests,selfmRNA,MinMax,Train,458.5273647,0.095006375,0.833981607,0.694210341,0.551933844,0.636625078,0.069438716,0.004120754
ERBB2,RandomForests,selfmRNA,MinMax,Test,495.6099388,0.11042578,0.809194423,0.63644407,0.591335465,0.627623782,0.047378905,-0.009563857
ERBB2,RandomForests,selfmRNA,TMM,Train,549.1962139,0.171887154,,-1.55E-05,0.99843309,,,
ERBB2,RandomForests,selfmRNA,TMM,Test,575.5943597,0.186314278,,-0.026939064,1.000250975,,,
ERBB2,RandomForests,selfmRNA,UN,Train,458.5273647,0.095006375,0.833981607,0.694210341,0.551933844,0.636625078,0.069438716,0.004120754
ERBB2,RandomForests,selfmRNA,UN,Test,495.6099388,0.11042578,0.809194423,0.63644407,0.591335465,0.627623782,0.047378905,-0.009563857
ERBB2,RandomForests,selfmRNA,ZScore,Train,458.5273647,0.095006375,0.833981607,0.694210341,0.551933844,0.636625078,0.069438716,0.004120754
ERBB2,RandomForests,selfmRNA,ZScore,Test,495.6099388,0.11042578,0.809194423,0.63644407,0.591335465,0.627623782,0.047378905,-0.009563857
ERBB2,RandomForests,selfmRNA_CNA_Mutations,MinMax,Train,421.9958658,0.093868149,0.838477831,0.701514273,0.545258392,0.653340234,0.07393494,0.02083591
ERBB2,RandomForests,selfmRNA_CNA_Mutations,MinMax,Test,476.1742027,0.10953454,0.81100672,0.641119546,0.586336453,0.635473258,0.049191202,-0.001714381
ERBB2,RandomForests,selfmRNA_CNA_Mutations,TMM,Train,1108.148339,0.151024046,0.477195763,0.227838246,0.877181901,0.449919103,,
ERBB2,RandomForests,selfmRNA_CNA_Mutations,TMM,Test,1113.997724,0.16475199,0.468875091,0.195410859,0.882507871,0.439507155,,
